Name,Mean (ps),2*Stdev (ps),Allocated,Copied,Peak Memory
All.toList (small).HashMapBB.16,323668,16674,2430,1,73400320
All.toList (small).HashMapBU.16,341753,14448,2686,1,73400320
All.toList (small).HashMapUL.16,306663,21394,2176,1,73400320
All.toList (small).HashMapUB.16,372076,34864,2688,1,73400320
All.toList (small).HashMapUU.16,368102,11736,2942,1,73400320
All.toList (small).Data_HashMap_Lazy.17,226977,15498,1663,1,73400320
All.toList (small).Data_HashMap_Strict.17,215483,21436,1663,1,73400320
All.toList (small).HashMapBL.17,260444,15190,2030,1,73400320
All.toList (small).HashMapBB.17,343043,26024,2574,1,73400320
All.toList (small).HashMapBU.17,363991,13096,2846,1,73400320
All.toList (small).HashMapUL.17,286033,6458,2302,1,73400320
All.toList (small).HashMapUB.17,375226,30664,2846,1,73400320
All.toList (small).HashMapUU.17,413084,39748,3118,1,73400320
All.toList (small).Data_HashMap_Lazy.18,227553,12780,1759,1,73400320
All.toList (small).Data_HashMap_Strict.18,225824,22336,1759,1,73400320
All.toList (small).HashMapBL.18,283991,20602,2142,1,73400320
All.toList (small).HashMapBB.18,409975,40076,2720,1,73400320
All.toList (small).HashMapBU.18,410683,33174,3007,1,73400320
All.toList (small).HashMapUL.18,306800,16548,2430,1,73400320
All.toList (small).HashMapUB.18,388607,16266,3006,1,73400320
All.toList (small).HashMapUU.18,412535,18494,3293,2,73400320
All.toList (small).Data_HashMap_Lazy.19,241269,20002,1855,1,73400320
All.toList (small).Data_HashMap_Strict.19,243030,20562,1855,1,73400320
All.toList (small).HashMapBL.19,312171,30240,2256,1,73400320
All.toList (small).HashMapBB.19,376905,14934,2862,1,73400320
All.toList (small).HashMapBU.19,412342,28646,3166,1,73400320
All.toList (small).HashMapUL.19,318368,25154,2558,1,73400320
All.toList (small).HashMapUB.19,428176,41804,3166,1,73400320
All.toList (small).HashMapUU.19,440962,24640,3469,2,73400320
All.toList (small).Data_HashMap_Lazy.20,252331,23588,1950,1,73400320
All.toList (small).Data_HashMap_Strict.20,249900,18052,1950,1,73400320
All.toList (small).HashMapBL.20,328913,20950,2368,1,73400320
All.toList (small).HashMapBB.20,403457,20388,3006,1,73400320
All.toList (small).HashMapBU.20,436062,38766,3326,2,73400320
All.toList (small).HashMapUL.20,329244,12890,2686,1,73400320
All.toList (small).HashMapUB.20,465281,37310,3327,2,73400320
All.toList (small).HashMapUU.20,470953,36314,3646,2,73400320
All.toList (small).Data_HashMap_Lazy.21,257274,15472,2046,1,73400320
All.toList (small).Data_HashMap_Strict.21,259057,16410,2046,1,73400320
All.toList (small).HashMapBL.21,324250,5186,2478,1,73400320
All.toList (small).HashMapBB.21,428917,34344,3150,1,73400320
All.toList (small).HashMapBU.21,448558,27010,3486,2,73400320
All.toList (small).HashMapUL.21,342134,17088,2814,1,73400320
All.toList (small).HashMapUB.21,454181,37356,3486,2,73400320
All.toList (small).HashMapUU.21,538751,41210,3825,2,73400320
All.toList (small).Data_HashMap_Lazy.22,270391,17258,2142,1,73400320
All.toList (small).Data_HashMap_Strict.22,317701,21052,2144,1,73400320
All.toList (small).HashMapBL.22,352909,10516,2591,1,73400320
All.toList (small).HashMapBB.22,437743,18228,3293,2,73400320
All.toList (small).HashMapBU.22,472044,38782,3646,2,73400320
All.toList (small).HashMapUL.22,362729,11966,2942,1,73400320
All.toList (small).HashMapUB.22,506305,31888,3647,2,73400320
All.toList (small).HashMapUU.22,506768,18860,3997,2,73400320
All.toList (small).Data_HashMap_Lazy.23,302379,29704,2239,1,73400320
All.toList (small).Data_HashMap_Strict.23,290087,10650,2238,1,73400320
All.toList (small).HashMapBL.23,363482,31284,2702,1,74448896
All.toList (small).HashMapBB.23,463472,33292,3438,2,74448896
All.toList (small).HashMapBU.23,529495,42050,3809,2,74448896
All.toList (small).HashMapUL.23,372125,26718,3069,1,74448896
All.toList (small).HashMapUB.23,502388,30680,3805,2,74448896
All.toList (small).HashMapUU.23,525825,35846,4173,2,74448896
All.toList (small).Data_HashMap_Lazy.24,301930,29988,2335,1,74448896
All.toList (small).Data_HashMap_Strict.24,311926,25324,2335,1,74448896
All.toList (small).HashMapBL.24,372461,29300,2814,1,74448896
All.toList (small).HashMapBB.24,488431,43688,3582,2,74448896
All.toList (small).HashMapBU.24,521369,46842,3965,2,74448896
All.toList (small).HashMapUL.24,388550,13620,3197,1,74448896
All.toList (small).HashMapUB.24,556969,48564,3969,2,74448896
All.toList (small).HashMapUU.24,554404,25184,4349,2,74448896
All.toList (small).Data_HashMap_Lazy.25,307402,18162,2430,1,74448896
All.toList (small).Data_HashMap_Strict.25,306449,18268,2430,1,74448896
All.toList (small).HashMapBL.25,509750,132898,2925,1,74448896
All.toList (small).HashMapBB.25,605129,72528,3725,2,74448896
All.toList (small).HashMapBU.25,539175,26374,4126,2,74448896
All.toList (small).HashMapUL.25,467336,45702,3330,2,74448896
All.toList (small).HashMapUB.25,601732,21102,4126,2,74448896
All.toList (small).HashMapUU.25,675877,85970,4524,2,74448896
All.toList (small).Data_HashMap_Lazy.26,319462,28444,2528,1,74448896
All.toList (small).Data_HashMap_Strict.26,336336,30864,2528,1,74448896
All.toList (small).HashMapBL.26,421549,161082,3037,1,74448896
All.toList (small).HashMapBB.26,533551,17918,3869,2,74448896
All.toList (small).HashMapBU.26,562217,29528,4285,2,74448896
All.toList (small).HashMapUL.26,422596,16960,3453,2,74448896
All.toList (small).HashMapUB.26,579018,50156,4286,2,74448896
All.toList (small).HashMapUU.26,597459,52298,4701,2,74448896
All.toList (small).Data_HashMap_Lazy.27,345891,31842,2622,1,74448896
All.toList (small).Data_HashMap_Strict.27,331002,9992,2622,1,74448896
All.toList (small).HashMapBL.27,412932,35256,3149,1,74448896
All.toList (small).HashMapBB.27,609175,46546,4017,2,74448896
All.toList (small).HashMapBU.27,572954,37630,4445,2,74448896
All.toList (small).HashMapUL.27,437533,14836,3581,2,74448896
All.toList (small).HashMapUB.27,582625,37788,4445,2,74448896
All.toList (small).HashMapUU.27,627432,38772,4877,2,74448896
All.toList (small).Data_HashMap_Lazy.28,337940,14874,2718,1,74448896
All.toList (small).Data_HashMap_Strict.28,334658,18144,2718,1,74448896
All.toList (small).HashMapBL.28,419788,17454,3261,1,74448896
All.toList (small).HashMapBB.28,654299,49100,4161,2,74448896
All.toList (small).HashMapBU.28,654265,58008,4608,2,74448896
All.toList (small).HashMapUL.28,451391,17772,3709,2,74448896
All.toList (small).HashMapUB.28,599047,49110,4605,2,74448896
All.toList (small).HashMapUU.28,641470,52332,5052,3,74448896
All.toList (small).Data_HashMap_Lazy.29,367218,19452,2814,1,74448896
All.toList (small).Data_HashMap_Strict.29,355251,11746,2814,1,74448896
All.toList (small).HashMapBL.29,482747,39660,3375,2,74448896
All.toList (small).HashMapBB.29,652215,41986,4305,2,74448896
All.toList (small).HashMapBU.29,620962,12350,4765,2,74448896
All.toList (small).HashMapUL.29,473304,45408,3837,2,74448896
All.toList (small).HashMapUB.29,624296,12056,4765,2,74448896
All.toList (small).HashMapUU.29,663558,16462,5228,3,74448896
All.toList (small).Data_HashMap_Lazy.30,370008,30038,2910,1,74448896
All.toList (small).Data_HashMap_Strict.30,364012,8230,2910,1,74448896
All.toList (small).HashMapBL.30,469715,39546,3486,2,74448896
All.toList (small).HashMapBB.30,602096,37942,4445,2,74448896
All.toList (small).HashMapBU.30,686946,52458,4928,2,74448896
All.toList (small).HashMapUL.30,492644,33908,3965,2,74448896
All.toList (small).HashMapUB.30,693364,55758,4928,2,74448896
All.toList (small).HashMapUU.30,764239,69198,5408,3,74448896
All.toList (small).Data_HashMap_Lazy.31,381258,32654,3006,1,74448896
All.toList (small).Data_HashMap_Strict.31,375058,22164,3006,1,74448896
All.toList (small).HashMapBL.31,480709,25656,3598,2,74448896
All.toList (small).HashMapBB.31,607957,30918,4589,2,74448896
All.toList (small).HashMapBU.31,650701,32600,5084,3,74448896
All.toList (small).HashMapUL.31,515216,15060,4093,2,74448896
All.toList (small).HashMapUB.31,658549,37856,5084,3,74448896
All.toList (small).HashMapUU.31,707380,54288,5580,3,74448896
All.toList (small).Data_HashMap_Lazy.32,395820,13640,3101,1,74448896
All.toList (small).Data_HashMap_Strict.32,387411,17510,3101,1,74448896
All.toList (small).HashMapBL.32,542486,34812,3711,2,74448896
All.toList (small).HashMapBB.32,635345,27298,4733,2,74448896
All.toList (small).HashMapBU.32,666770,44854,5244,3,74448896
All.toList (small).HashMapUL.32,527257,51118,4221,2,74448896
All.toList (small).HashMapUB.32,745161,58140,5248,3,74448896
All.toList (small).HashMapUU.32,722756,39506,5756,3,74448896
All.toList (powers of two).Data_HashMap_Lazy.0,6567,638,31,0,74448896
All.toList (powers of two).Data_HashMap_Strict.0,6879,672,32,0,74448896
All.toList (powers of two).HashMapBL.0,7205,632,32,0,74448896
All.toList (powers of two).HashMapBB.0,6228,208,31,0,74448896
All.toList (powers of two).HashMapBU.0,6708,528,32,0,74448896
All.toList (powers of two).HashMapUL.0,6117,198,31,0,74448896
All.toList (powers of two).HashMapUB.0,6345,274,31,0,74448896
All.toList (powers of two).HashMapUU.0,6380,298,31,0,74448896
All.toList (powers of two).Data_HashMap_Lazy.1,11788,252,79,0,74448896
All.toList (powers of two).Data_HashMap_Strict.1,11811,270,79,0,74448896
All.toList (powers of two).HashMapBL.1,16972,1244,103,0,74448896
All.toList (powers of two).HashMapBB.1,12861,1146,80,0,74448896
All.toList (powers of two).HashMapBU.1,12167,838,79,0,74448896
All.toList (powers of two).HashMapUL.1,17804,1380,104,0,74448896
All.toList (powers of two).HashMapUB.1,13436,938,80,0,74448896
All.toList (powers of two).HashMapUU.1,12662,524,79,0,74448896
All.toList (powers of two).Data_HashMap_Lazy.2,31985,1378,223,0,74448896
All.toList (powers of two).Data_HashMap_Strict.2,31296,1578,223,0,74448896
All.toList (powers of two).HashMapBL.2,46161,1664,351,0,74448896
All.toList (powers of two).HashMapBB.2,55440,4878,415,0,74448896
All.toList (powers of two).HashMapBU.2,58876,3328,447,0,74448896
All.toList (powers of two).HashMapUL.2,50424,3482,383,0,74448896
All.toList (powers of two).HashMapUB.2,60498,1340,447,0,74448896
All.toList (powers of two).HashMapUU.2,70939,5204,480,0,74448896
All.toList (powers of two).Data_HashMap_Lazy.4,60748,5852,415,0,74448896
All.toList (powers of two).Data_HashMap_Strict.4,57094,2836,415,0,74448896
All.toList (powers of two).HashMapBL.4,78054,7066,575,0,74448896
All.toList (powers of two).HashMapBB.4,93192,3222,703,0,74448896
All.toList (powers of two).HashMapBU.4,101983,9512,767,0,74448896
All.toList (powers of two).HashMapUL.4,80241,4512,639,0,74448896
All.toList (powers of two).HashMapUB.4,110566,10760,768,0,75497472
All.toList (powers of two).HashMapUU.4,106874,7648,831,0,75497472
All.toList (powers of two).Data_HashMap_Lazy.8,107336,9116,799,0,75497472
All.toList (powers of two).Data_HashMap_Strict.8,105670,8002,799,0,75497472
All.toList (powers of two).HashMapBL.8,142920,10268,1024,0,75497472
All.toList (powers of two).HashMapBB.8,170691,8554,1279,0,75497472
All.toList (powers of two).HashMapBU.8,196041,15688,1408,0,75497472
All.toList (powers of two).HashMapUL.8,166670,12392,1152,0,75497472
All.toList (powers of two).HashMapUB.8,192729,17290,1408,0,75497472
All.toList (powers of two).HashMapUU.8,188970,10190,1534,0,75497472
All.toList (powers of two).Data_HashMap_Lazy.16,208703,13468,1567,0,75497472
All.toList (powers of two).Data_HashMap_Strict.16,206768,20278,1567,1,75497472
All.toList (powers of two).HashMapBL.16,265308,22114,1919,1,75497472
All.toList (powers of two).HashMapBB.16,327236,15866,2430,1,75497472
All.toList (powers of two).HashMapBU.16,358446,22216,2686,1,75497472
All.toList (powers of two).HashMapUL.16,299781,23840,2176,1,75497472
All.toList (powers of two).HashMapUB.16,343422,10842,2686,1,75497472
All.toList (powers of two).HashMapUU.16,409817,38214,2943,1,75497472
All.toList (powers of two).Data_HashMap_Lazy.32,394392,38940,3102,1,75497472
All.toList (powers of two).Data_HashMap_Strict.32,381103,9304,3101,1,75497472
All.toList (powers of two).HashMapBL.32,497687,39224,3711,2,75497472
All.toList (powers of two).HashMapBB.32,630092,35208,4733,2,75497472
All.toList (powers of two).HashMapBU.32,680531,16692,5244,3,75497472
All.toList (powers of two).HashMapUL.32,534994,37586,4221,4,75497472
All.toList (powers of two).HashMapUB.32,689369,60768,5245,3,75497472
All.toList (powers of two).HashMapUU.32,796293,65216,5759,3,75497472
All.toList (powers of two).Data_HashMap_Lazy.64,1016155,77030,7707,4,75497472
All.toList (powers of two).Data_HashMap_Strict.64,1200928,108004,7715,4,75497472
All.toList (powers of two).HashMapBL.64,1531854,64556,11896,12,75497472
All.toList (powers of two).HashMapBB.64,2044045,164010,13959,8,75497472
All.toList (powers of two).HashMapBU.64,2024066,93018,14973,8,75497472
All.toList (powers of two).HashMapUL.64,1833037,170058,12926,7,75497472
All.toList (powers of two).HashMapUB.64,1955132,117614,14968,8,75497472
All.toList (powers of two).HashMapUU.64,2315876,204868,16006,9,75497472
All.toList (powers of two).Data_HashMap_Lazy.128,1872771,142524,13854,8,75497472
All.toList (powers of two).Data_HashMap_Strict.128,1765547,63972,13846,7,75497472
All.toList (powers of two).HashMapBL.128,2505005,226542,19060,10,75497472
All.toList (powers of two).HashMapBB.128,3555914,312828,23167,13,75497472
All.toList (powers of two).HashMapBU.128,3284778,262664,25204,14,75497472
All.toList (powers of two).HashMapUL.128,2986389,212210,21121,12,75497472
All.toList (powers of two).HashMapUB.128,3245851,166226,25199,14,75497472
All.toList (powers of two).HashMapUU.128,3441594,108520,27245,15,75497472
All.toList (powers of two).Data_HashMap_Lazy.256,3435823,195662,26131,14,75497472
All.toList (powers of two).Data_HashMap_Strict.256,3311628,164888,26126,14,75497472
All.toList (powers of two).HashMapBL.256,4434533,210556,33389,19,75497472
All.toList (powers of two).HashMapBB.256,6274270,376134,41603,24,75497472
All.toList (powers of two).HashMapBU.256,6210249,587798,45696,26,75497472
All.toList (powers of two).HashMapUL.256,4647698,352586,37481,21,75497472
All.toList (powers of two).HashMapUB.256,6137207,320864,45666,26,75497472
All.toList (powers of two).HashMapUU.256,6254218,199158,49759,28,75497472
All.toList (powers of two).Data_HashMap_Lazy.512,7044079,532898,50715,28,75497472
All.toList (powers of two).Data_HashMap_Strict.512,7229888,344698,50715,28,75497472
All.toList (powers of two).HashMapBL.512,7988560,312198,62036,34,75497472
All.toList (powers of two).HashMapBB.512,10393414,660542,78416,44,75497472
All.toList (powers of two).HashMapBU.512,11786476,859470,86660,50,75497472
All.toList (powers of two).HashMapUL.512,9662381,888576,70290,41,75497472
All.toList (powers of two).HashMapUB.512,11232268,189474,86603,92,75497472
All.toList (powers of two).HashMapUU.512,13210189,1123688,94845,54,75497472
All.toList (powers of two).Data_HashMap_Lazy.1024,12815294,662220,99826,55,75497472
All.toList (powers of two).Data_HashMap_Strict.1024,12712042,468734,99806,55,75497472
All.toList (powers of two).HashMapBL.1024,16109775,1115678,119400,68,75497472
All.toList (powers of two).HashMapBB.1024,20071512,742536,152081,86,75497472
All.toList (powers of two).HashMapBU.1024,21625583,1012814,168471,96,76546048
All.toList (powers of two).HashMapUL.1024,17353454,1585072,135731,77,76546048
All.toList (powers of two).HashMapUB.1024,23862197,2004206,168589,100,76546048
All.toList (powers of two).HashMapUU.1024,25794655,2063684,184959,105,76546048
